1120069000,서울특별시 성동구 성수2가제3동,37.5483166,127.0549622
1120072000,서울특별시 성동구 송정동,37.5527653,127.0608277
1120079000,서울특별시 성동구 용답동,37.5640647,127.0554067
1121500000,서울특별시 광진구,37.5384843,127.0822938
1121571000,서울특별시 광진구 화양동,37.5435547,127.073456
1121573000,서울특별시 광진구 군자동,37.5530066,127.0736292
1121574000,서울특별시 광진구 중곡제1동,37.5626197,127.0853672
1121575000,서울특별시 광진구 중곡제2동,37.5626197,127.0853672
1121576000,서울특별시 광진구 중곡제3동,37.5626197,127.0853672
1121577000,서울특별시 광진구 중곡제4동,37.5626197,127.0853672
1121578000,서울특별시 광진구 능동,37.5535934,127.0791827
1121581000,서울특별시 광진구 광장동,37.5478086,127.1052825
1121582000,서울특별시 광진구 자양제1동,37.5384843,127.0822938
1121583000,서울특별시 광진구 자양제2동,37.5384843,127.0822938
1121584000,서울특별시 광진구 자양제3동,37.5384843,127.0822938
1121584500,서울특별시 광진구 노유제1동,37.5584767,127.0360833
1121584600,서울특별시 광진구 노유제2동,37.5384843,127.0822938
1121584700,서울특별시 광진구 자양제4동,37.5340546,127.0662311
1121585000,서울특별시 광진구 구의제1동,37.5584767,127.0360833
1121586000,서울특별시 광진구 구의제2동,37.5336879,127.0939994
1121587000,서울특별시 광진구 구의제3동,37.538066,127.0918804
1123000000,서울특별시 동대문구,37.5743682,127.0400189
1123051000,서울특별시 동대문구 신설동,37.5748653,127.0254662
1123052000,서울특별시 동대문구 용두제1동,37.5757009,127.034989
1123053000,서울특별시 동대문구 용두제2동,37.5757009,127.034989
1123053600,서울특별시 동대문구 용신동,37.5762288,127.0302138
1123054000,서울특별시 동대문구 제기제1동,37.5584767,127.0360833
1123054500,서울특별시 동대문구 제기동,37.5833567,127.0367969
1123055000,서울특별시 동대문구 제기제2동,37.5743682,127.0400189
1123056000,서울특별시 동대문구 전농제1동,37.5584767,127.0360833
1123057000,서울특별시 동대문구 전농제2동,37.578451,127.0576841
1123058000,서울특별시 동대문구 전농제3동,37.5773171,127.0584919
1123059000,서울특별시 동대문구 전농제4동,37.578451,127.0576841
1123060000,서울특별시 동대문구 답십리제1동,37.5696589,127.0576058
1123061000,서울특별시 동대문구 답십리제2동,37.5696589,127.0576058
1123062000,서울특별시 동대문구 답십리제3동,37.5696589,127.0576058
1123063000,서울특별시 동대문구 답십리제4동,37.5696589,127.0576058
1123064000,서울특별시 동대문구 답십리제5동,37.5696589,127.0576058
1123065000,서울특별시 동대문구 장안제1동,37.5584767,127.0360833
1123066000,서울특별시 동대문구 장안제2동,37.5743682,127.0400189
1123067000,서울특별시 동대문구 장안제3동,37.5743682,127.0400189
1123068000,서울특별시 동대문구 장안제4동,37.5743682,127.0400189
1123069000,서울특별시 동대문구 청량리제1동,37.5832007,127.0478234
1123070000,서울특별시 동대문구 청량리제2동,37.5832007,127.0478234
1123070500,서울특별시 동대문구 청량리동,37.588908,127.0445965
1123071000,서울특별시 동대문구 회기동,37.5907275,127.055128
1123072000,서울특별시 동대문구 휘경제1동,37.5822984,127.0687662
1123073000,서울특별시 동대문구 휘경제2동,37.5916717,127.057155
1123074000,서울특별시 동대문구 이문제1동,37.5743682,127.0400189
1123075000,서울특별시 동대문구 이문제2동,37.5743682,127.0400189
1123076000,서울특별시 동대문구 이문제3동,37.5743682,127.0400189
1126000000,서울특별시 중랑구,37.6065602,127.0926519
1126051000,서울특별시 중랑구 면목제1동,37.5867552,127.0792619
1126052000,서울특별시 중랑구 면목제2동,37.5867552,127.0792619
1126054000,서울특별시 중랑구 면목제4동,37.5746612,127.0855957
1126055000,서울특별시 중랑구 면목제5동,37.5867552,127.0792619
1126056000,서울특별시 중랑구 면목제6동,37.5867552,127.0792619
1126056500,서울특별시 중랑구 면목본동,37.5873125,127.0874309
1126057000,서울특별시 중랑구 면목제7동,37.5862016,127.066252
1126057100,서울특별시 중랑구 면목제8동,37.5867552,127.0792619
1126057500,서울특별시 중랑구 면목제3.8동,37.5867552,127.0792619
1126058000,서울특별시 중랑구 상봉제1동,37.5972353,127.0859765
1126059000,서울특별시 중랑구 상봉제2동,37.5972353,127.0859765
1126060000,서울특별시 중랑구 중화제1동,37.60258,127.079303
1126061000,서울특별시 중랑구 중화제2동,37.6065602,127.0926519
1126061100,서울특별시 중랑구 중화제3동,37.6065602,127.0926519
1126062000,서울특별시 중랑구 묵제1동,37.6065602,127.0926519
1126063000,서울특별시 중랑구 묵제2동,37.6065602,127.0926519
1126065000,서울특별시 중랑구 망우제2동,37.6000262,127.1068617
1126065500,서울특별시 중랑구 망우본동,37.6012551,127.1065397
1126066000,서울특별시 중랑구 망우제3동,37.6000262,127.1068617
1126068000,서울특별시 중랑구 신내1동,37.6057824,127.0994562
1126069000,서울특별시 중랑구 신내2동,37.6062543,127.0941517
1129000000,서울특별시 성북구,37.589116,127.0182146
1129052500,서울특별시 성북구 성북동,37.5909485,127.003439
1129055500,서울특별시 성북구 삼선동,37.5939763,127.0105212
1129057500,서울특별시 성북구 동선동,37.5935604,127.0157427
1129058000,서울특별시 성북구 돈암제1동,37.6005277,127.023636
1129059000,서울특별시 성북구 돈암제2동,37.6005277,127.023636
1129060000,서울특별시 성북구 안암동,37.5858384,127.0213534
1129061000,서울특별시 성북구 보문동,37.5803121,127.0227704
